series,network,Type,# Eps,Air Day,National Time,daypart,Run_time (min),Unique HHs,Total Hrs Viewed,Avg % Viewed,AirDay_Num,APV_linear,index_linear,APV_logarithm,Index_Logarith,APV_Daypart,Index_Daypart,APV_network,Index_network,Engagement index
series399,network8,Cable,5,WU,0.979166667,latefringe,30,319972,92506.87222,56.55,2,59.08,0.95717671,60.69784918,0.931663984,51.59,1.096142663,51.62,1.095505618,1.041104088
series84,network35,Cable,3,F,0.875,prime,60,319481,117220.6533,35.66,1,50.152,0.711038443,45.55951476,0.782712463,45,0.792444444,42.65,0.836107855,0.803754921
series613,network30,Cable,2,MU,0.958333333,latefringe,61,319386,132679.8519,39.36,2,49.8544,0.789499021,45.19851481,0.870825074,51.59,0.762938554,45.82,0.859013531,0.83092572
series487,network6,Cable,7,WF,0.729166667,earlyfringe,30,317665,99204.67778,61.41,2,59.08,1.03943805,60.69784918,1.011732719,46.72,1.31442637,60.5,1.015041322,1.11373347
series143,network11,Cable,3,RF,0,latefringe,60,317560,135092.4394,41.35,2,50.152,0.82449354,45.55951476,0.907604048,51.59,0.801511921,37.35,1.107095047,0.938737005
series874,network30,Cable,4,T,0.000694444,latefringe,60,317141,148133.9856,45.7,1,50.152,0.911229861,45.55951476,1.003083554,51.59,0.885830587,45.82,0.997381056,0.962098399
series1282,network13,Broadcast,1,R,0.990972222,latefringe,62,317094,163453.6128,47.67,1,49.5568,0.961926517,44.84338503,1.063033042,51.59,0.924016282,50.73,0.939680662,0.975576662
series796,network6,Cable,4,M,0.979166667,latefringe,30,316828,99016.77167,61.11,1,59.08,1.03436019,60.69784918,1.006790205,51.59,1.184531886,60.5,1.010082645,1.067134912
series65,network26,Cable,4,M,0.833333333,prime,15,315825,63300.47028,77.34,1,63.544,1.217109405,75.83618361,1.019829801,45,1.718666667,64.14,1.205799813,1.314765427
series345,network6,Cable,4,S,0.5,daytime,30,315742,102004,63,1,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,60.5,1.041322314,1.129564996
series1308,network28,Cable,12,MWRFSU,0.104166667,overnight,30,315629,124229.9772,77.42,6,59.08,1.31042654,60.69784918,1.275498243,61.93,1.250121104,64.94,1.192177395,1.239265581
series329,network35,Cable,2,TR,0.958333333,latefringe,120,314564,194615.3958,29.3,2,32.296,0.907233094,30.42118034,0.963144746,51.59,0.567939523,42.65,0.686987104,0.739357124
series604,network22,Cable,1,F,0.833333333,prime,180,314470,219449.1925,21.91,1,14.44,1.517313019,21.56582238,1.015959402,45,0.486888889,42.1,0.520427553,0.674425281
series763,network30,Cable,4,MTFS,0.708333333,earlyfringe,60,313922,127211.2453,39.85,4,50.152,0.794584463,45.55951476,0.87468008,46.72,0.852953767,45.82,0.869707551,0.865780466
series394,network21,Cable,4,S,0.708333333,earlyfringe,30,313664,96104.2175,59.68,1,59.08,1.010155721,60.69784918,0.983230885,46.72,1.27739726,48.83,1.222199468,1.160942538
series345,network6,Cable,4,S,0.520833333,daytime,30,313625,105626,65,1,59.08,1.100203114,60.69784918,1.070878143,48.112,1.3510143,60.5,1.074380165,1.165424203
series460,network34,Cable,4,S,0.604166667,daytime,30,312640,99256,62,1,59.08,1.049424509,60.69784918,1.021452998,48.112,1.288659794,47.04,1.318027211,1.209380001
series894,network30,Cable,2,F,0.875,prime,30,312527,91398.50083,56.88,1,59.08,0.962762356,60.69784918,0.93710075,45,1.264,45.82,1.24137931,1.147493353
series98,network30,Cable,3,W,0.833333333,prime,60,312510,124724.5889,38.95,1,50.152,0.776639017,45.55951476,0.854925699,45,0.865555556,45.82,0.850065474,0.856848909
series1354,network21,Cable,4,W,0.916666667,prime,30,312466,106489.6989,63.17,1,59.08,1.069228165,60.69784918,1.040728804,45,1.403777778,48.83,1.293671923,1.246059502
series1245,network38,Cable,8,MWRSU,0.791666667,primeaccess,60,312294,116516.8778,36.38,5,50.152,0.7253948,45.55951476,0.798515967,43.7,0.832494279,40.95,0.888400488,0.839803578
series942,network26,Cable,5,TRU,0.6875,earlyfringe,15,311661,60682.71917,75.97,3,63.544,1.19554954,75.83618361,1.001764545,46.72,1.626070205,64.14,1.184440287,1.270758346
series91,network34,Cable,3,U,0.416666667,daytime,30,311579,99610.5,62,1,59.08,1.049424509,60.69784918,1.021452998,48.112,1.288659794,47.04,1.318027211,1.209380001
series900,network4,Broadcast,1,U,0.541666667,daytime,135,311523,169535.25,23,1,27.832,0.826386893,27.84879884,0.825888403,48.112,0.478051214,50.69,0.45373841,0.585892676
series255,network17,Cable,4,R,0.958333333,latefringe,60,311426,137443.0117,42.76,1,50.152,0.852608071,45.55951476,0.938552577,51.59,0.828842799,53.822,0.794470663,0.853955346
series1099,network32,Cable,3,MWF,0.604166667,daytime,30,311371,100411.5,63,3,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,64.58,0.975534221,1.107635632
series242,network4,Broadcast,1,S,0.604166667,daytime,60,310749,111391,34,1,50.152,0.677939065,45.55951476,0.746276605,48.112,0.706684403,50.69,0.670743736,0.707901581
series355,network17,Cable,4,W,0.979166667,latefringe,30,310548,87325.43445,54.99,1,59.08,0.930771835,60.69784918,0.905962909,51.59,1.065904245,53.822,1.021701163,0.997856106
series738,network17,Cable,4,U,0.666666667,earlyfringe,30,309651,89660.04167,56.85,1,59.08,0.96225457,60.69784918,0.936606499,46.72,1.21682363,53.822,1.056259522,1.06989655
series797,network6,Cable,4,U,0.541666667,daytime,30,309479,103564,65,1,59.08,1.100203114,60.69784918,1.070878143,48.112,1.3510143,60.5,1.074380165,1.165424203
series681,network22,Cable,4,T,0.625,daytime,60,309049,163856,51,1,50.152,1.016908598,45.55951476,1.119414907,48.112,1.060026605,42.1,1.211401425,1.130280979
series1300,network26,Cable,1,S,0.770833333,earlyfringe,150,309026,201354.4092,24.31,1,23.368,1.040311537,25.54772518,0.951552431,46.72,0.520333904,64.14,0.379014655,0.616966997
series357,network6,Cable,7,WF,0.75,earlyfringe,30,308912,87071.95195,55.55,2,59.08,0.940250508,60.69784918,0.915188936,46.72,1.188998288,60.5,0.918181818,1.007456347
series1091,network32,Cable,2,TF,0.666666667,earlyfringe,30,308657,93640.14056,58.57,2,59.08,0.991367637,60.69784918,0.964943582,46.72,1.253638699,64.58,0.906937132,1.041839804
series962,network28,Cable,8,MSU,0.0625,latefringe,30,308109,120831.4128,76.62,3,59.08,1.296885579,60.69784918,1.262318205,51.59,1.485171545,64.94,1.179858331,1.309116027
series378,network26,Cable,4,R,0,latefringe,15,308057,61036.44861,77.23,1,63.544,1.215378321,75.83618361,1.018379306,51.59,1.496995542,64.14,1.204084814,1.239819887
series1273,network5,Broadcast,5,SU,0.479166667,daytime,30,307935,104420,67,2,59.08,1.134055518,60.69784918,1.103828239,48.112,1.392583971,47.37,1.414397298,1.303603169
series930,network6,Cable,4,U,0.583333333,daytime,30,307609,104042,66,1,59.08,1.117129316,60.69784918,1.087353191,48.112,1.371799135,60.5,1.090909091,1.183353806
series1353,network42,Cable,4,R,0.854166667,prime,30,307596,85009.23167,53.94,1,59.08,0.912999323,60.69784918,0.888664108,45,1.198666667,32.45,1.662249615,1.24986013
series1091,network32,Cable,2,MU,0.8125,primeaccess,30,307361,101015.6142,62.64,2,59.08,1.060257278,60.69784918,1.031997029,43.7,1.433409611,64.58,0.96995974,1.145122126
series1225,network6,Cable,4,U,0.479166667,daytime,30,307164,98960,63,1,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,60.5,1.041322314,1.129564996
series762,network5,Broadcast,1,W,0.9375,prime,30,307022,89859.47333,55.95,1,59.08,0.947020988,60.69784918,0.921778955,45,1.243333333,47.37,1.181127296,1.115413195
series1432,network21,Cable,2,FU,0.916666667,prime,120,306579,164767.5086,25.85,2,32.296,0.800408719,30.42118034,0.849736917,45,0.574444444,48.83,0.529387672,0.651189678
series1020,network6,Cable,4,R,0,latefringe,30,306282,98263.22167,62.77,1,59.08,1.062457684,60.69784918,1.034138785,51.59,1.216708664,60.5,1.037520661,1.096122703
series177,network32,Cable,2,SU,0.604166667,daytime,30,306281,109982,69,2,59.08,1.167907921,60.69784918,1.136778336,48.112,1.434153642,64.58,1.068442242,1.21312474
series1073,network26,Cable,4,S,0.333333333,earlymorning,30,306152,95324.67583,60.62,1,59.08,1.026066351,60.69784918,0.998717431,42.33,1.432081266,64.14,0.94512005,1.125306249
series696,network53,Cable,2,RF,0.333333333,earlymorning,420,306136,289996.0956,12.17,2,-56.984,-0.213568721,3.060837106,3.976036483,42.33,0.287502953,29.4,0.413945578,1.559161671
series21,network13,Broadcast,1,S,0.625,daytime,180,305636,178947,19,1,14.44,1.315789474,21.56582238,0.881023671,48.112,0.394911872,50.73,0.374531835,0.550155793
series978,network36,Cable,8,SU,0.3125,earlymorning,30,305325,84344.07111,54.19,2,59.08,0.917230873,60.69784918,0.89278287,42.33,1.280179542,38.97,1.390556839,1.18783975
series87,network30,Cable,2,F,0.9375,prime,30,305136,108247.9861,68.43,1,59.08,1.158259986,60.69784918,1.127387559,45,1.520666667,45.82,1.493452641,1.380502289
series447,network45,Cable,11,FSU,0.125,overnight,30,304972,109075.9767,70.29,3,59.08,1.189742722,60.69784918,1.158031148,61.93,1.134991119,56.5,1.244070796,1.179031021
series1251,network5,Broadcast,4,S,0.395833333,daytime,30,304789,107726,69,1,59.08,1.167907921,60.69784918,1.136778336,48.112,1.434153642,47.37,1.456618113,1.342516697
series87,network30,Cable,2,MF,0.979166667,latefringe,31,304127,103819.5436,63.6,2,58.7824,1.081956504,59.98171945,1.060323055,51.59,1.232797054,45.82,1.388040157,1.227053422
series1075,network36,Cable,4,U,0.5,daytime,60,304043,129384,41,1,50.152,0.817514755,45.55951476,0.899921788,48.112,0.852178251,38.97,1.052091352,0.934730464
series1354,network21,Cable,4,W,0.9375,prime,30,304011,112589.6836,68.6,1,59.08,1.161137441,60.69784918,1.130188317,45,1.524444444,48.83,1.404874053,1.353168938
series602,network6,Cable,4,S,0.416666667,daytime,30,303937,92288,59,1,59.08,0.998645904,60.69784918,0.972027853,48.112,1.226305288,60.5,0.975206612,1.057846584
series810,network35,Cable,4,MW,0.958333333,latefringe,60,303898,119618.5539,38.44,2,50.152,0.766469931,45.55951476,0.84373155,51.59,0.745105641,42.65,0.901289566,0.830042252
series306,network4,Broadcast,1,S,0.833333333,prime,60,303851,148880.8383,46.8,1,50.152,0.933163184,45.55951476,1.027227797,45,1.04,50.69,0.923259025,0.996828941
series716,network26,Cable,4,M,0.84375,prime,15,303516,57990.38445,73.79,1,63.544,1.161242604,75.83618361,0.973018373,45,1.639777778,64.14,1.150452136,1.254416096
series266,network36,Cable,4,S,0.791666667,primeaccess,60,303108,105508.8431,34.13,1,50.152,0.680531185,45.55951476,0.749130016,43.7,0.781006865,38.97,0.875801899,0.801979593
series1012,network6,Cable,4,S,0.875,prime,30,302947,86263.05722,55.69,1,59.08,0.942620176,60.69784918,0.917495443,45,1.237555556,60.5,0.920495868,1.025182289
series942,network26,Cable,4,M,0.854166667,prime,15,302638,63035.16306,80.16,1,63.544,1.261488103,75.83618361,1.057015216,45,1.781333333,64.14,1.249766137,1.362704895
series571,network6,Cable,4,S,0.458333333,daytime,30,302272,97766,63,1,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,60.5,1.041322314,1.129564996
series1096,network30,Cable,2,RU,0.958333333,latefringe,61,301899,137429.3367,43.21,2,49.8544,0.8667239,45.19851481,0.956004864,51.59,0.83756542,45.82,0.943037975,0.912202753
series417,network32,Cable,6,SU,0.166666667,overnight,30,301599,106080.0031,68.82,2,59.08,1.164861205,60.69784918,1.133812827,61.93,1.111254642,64.58,1.065655002,1.103574157
series573,network6,Cable,5,WF,0.041666667,latefringe,30,301445,104590.6989,67.99,2,59.08,1.150812458,60.69784918,1.120138537,51.59,1.317891064,60.5,1.123801653,1.187277085
series796,network6,Cable,4,U,0.5625,daytime,30,301256,100590,65,1,59.08,1.100203114,60.69784918,1.070878143,48.112,1.3510143,60.5,1.074380165,1.165424203
series1435,network36,Cable,4,S,0.541666667,daytime,60,300678,137460,45,1,50.152,0.897272292,45.55951476,0.987719036,48.112,0.935317592,38.97,1.154734411,1.02592368
series620,network17,Cable,4,S,0.708333333,earlyfringe,60,300389,131168.5125,42.68,1,50.152,0.851012921,45.55951476,0.936796632,46.72,0.913527397,53.822,0.792984282,0.88110277
series928,network6,Cable,4,S,0.4375,daytime,30,300256,93454,60,1,59.08,1.015572106,60.69784918,0.988502901,48.112,1.247090123,60.5,0.991735537,1.075776187
series491,network15,Cable,4,W,0.875,prime,60,300220,166082.315,52.3,1,50.152,1.042829797,45.55951476,1.147949013,45,1.162222222,33.83,1.54596512,1.285378785
series219,network4,Broadcast,4,S,0.395833333,daytime,30,299997,102446,67,1,59.08,1.134055518,60.69784918,1.103828239,48.112,1.392583971,50.69,1.321759716,1.272723975
series1221,network21,Cable,4,T,0.854166667,prime,30,299509,84444.0075,54.7,1,59.08,0.925863236,60.69784918,0.901185145,45,1.215555556,48.83,1.120212984,1.078984561
series715,network28,Cable,15,MTWRF,0.208333333,overnight,30,299261,104990.0492,69,5,59.08,1.167907921,60.69784918,1.136778336,61.93,1.11416115,64.94,1.062519249,1.104486245
series86,network25,Cable,3,T,0.875,prime,60,298570,133462.3022,43.26,1,50.152,0.862577764,45.55951476,0.949527233,45,0.961333333,36.74,1.177463255,1.029441274
series1221,network21,Cable,4,T,0.875,prime,30,298487,84803.64667,54.99,1,59.08,0.930771835,60.69784918,0.905962909,45,1.222,48.83,1.126151956,1.084704955
series900,network13,Broadcast,1,S,0.666666667,earlyfringe,120,298454,127746.6697,20.62,1,32.296,0.63846916,30.42118034,0.677817224,46.72,0.44135274,50.73,0.406465602,0.508545189
series1287,network6,Cable,4,S,0.5625,daytime,30,298062,98826,65,1,59.08,1.100203114,60.69784918,1.070878143,48.112,1.3510143,60.5,1.074380165,1.165424203
series895,network11,Cable,3,U,0.541666667,daytime,90,297425,156546,34,1,41.224,0.824762274,36.7041568,0.926325598,48.112,0.706684403,37.35,0.910307898,0.847772633
series1120,network6,Cable,4,S,0.895833333,prime,30,297254,86203.10222,56.67,1,59.08,0.959207854,60.69784918,0.93364099,45,1.259333333,60.5,0.936694215,1.043222846
series576,network60,Cable,10,RFU,0.8125,primeaccess,30,297190,66050.41167,44.08,3,59.08,0.746106974,60.69784918,0.726220131,43.7,1.008695652,42.16,1.045540797,0.92681886
series133,network44,Cable,10,MTWRF,0.8125,primeaccess,30,295848,89002.08695,58.31,5,59.08,0.986966825,60.69784918,0.960660069,43.7,1.334324943,45.86,1.271478413,1.188821142
series728,network21,Cable,11,FSU,0.1875,overnight,30,295781,94625.6925,63.14,3,59.08,1.068720379,60.69784918,1.040234553,61.93,1.019538188,48.83,1.293057547,1.117610096
series937,network7,Cable,4,RU,0.958333333,latefringe,60,295552,119176.4508,38.73,2,50.152,0.772252353,45.55951476,0.85009685,51.59,0.750726885,49.4,0.784008097,0.794943944
series365,network17,Cable,4,S,0.479166667,daytime,30,295388,91302,60,1,59.08,1.015572106,60.69784918,0.988502901,48.112,1.247090123,53.822,1.114785775,1.116792933
series832,network13,Broadcast,1,U,0.773611111,earlyfringe,26,295336,80851.18833,60.78,1,60.2704,1.008455228,63.82317161,0.952318703,46.72,1.300941781,50.73,1.198107629,1.150456037
series172,network26,Cable,4,S,0.354166667,earlymorning,30,295112,91609.00528,60.29,1,59.08,1.020480704,60.69784918,0.993280665,42.33,1.424285377,64.14,0.939975055,1.119180365
series1013,network17,Cable,4,S,0.5,daytime,30,294902,90610,60,1,59.08,1.015572106,60.69784918,0.988502901,48.112,1.247090123,53.822,1.114785775,1.116792933
series847,network13,Broadcast,1,U,0.520833333,daytime,150,294771,226862.5,29,1,23.368,1.241013352,25.54772518,1.13513042,48.112,0.602760226,50.73,0.571653854,0.769848166
series942,network26,Cable,4,R,0.833333333,prime,15,294312,58931.09278,77.48,1,63.544,1.219312602,75.83618361,1.021675885,45,1.721777778,64.14,1.207982538,1.3171454
series487,network6,Cable,7,WF,0.708333333,earlyfringe,30,294090,89007.36611,59.52,2,59.08,1.007447529,60.69784918,0.980594878,46.72,1.273972603,60.5,0.983801653,1.079456378
series115,network25,Cable,5,WSU,0.958333333,latefringe,60,293115,144211.9906,47.48,3,50.152,0.946721965,45.55951476,1.04215333,51.59,0.920333398,36.74,1.292324442,1.084937056
series1347,network18,Broadcast,1,S,0.833333333,prime,120,293107,149638.3981,24.45,1,32.296,0.757059698,30.42118034,0.803716349,45,0.543333333,42.98,0.568869242,0.638639641
series1221,network21,Cable,4,T,0.895833333,prime,30,292631,85043.47445,56.19,1,59.08,0.951083277,60.69784918,0.925732967,45,1.248666667,48.83,1.150727012,1.108375548
series716,network26,Cable,4,R,0.854166667,prime,15,292548,56531.72472,74.85,1,63.544,1.177923958,75.83618361,0.98699587,45,1.663333333,64.14,1.166978485,1.272435896
series886,network30,Cable,24,TWRFSU,0.25,earlymorning,30,291784,101948.5511,69.37,6,59.08,1.174170616,60.69784918,1.142874104,42.33,1.638790456,45.82,1.5139677,1.43187742
series266,network36,Cable,4,U,0.75,earlyfringe,60,291770,103046.1414,34.68,1,50.152,0.691497847,45.55951476,0.761202137,46.72,0.742294521,38.97,0.889915319,0.797803992
series1084,network34,Cable,3,SU,0.625,daytime,60,291664,131115,44,2,50.152,0.877332908,45.55951476,0.965769724,48.112,0.914532757,47.04,0.93537415,0.938558877
series917,network13,Broadcast,3,S,0.041666667,latefringe,60,291434,206342.9064,69.16,1,50.152,1.379007816,45.55951476,1.518014412,51.59,1.340569878,50.73,1.36329588,1.40729339
series163,network26,Cable,3,F,0.8125,primeaccess,30,291037,99913.26306,65.51,1,59.08,1.108835477,60.69784918,1.079280417,43.7,1.499084668,64.14,1.021359526,1.199908204
series1142,network1,Cable,4,S,0.458333333,daytime,60,290531,142984,47,1,50.152,0.937151061,45.55951476,1.03161766,48.112,0.976887263,39.25,1.197452229,1.068652384
series146,network6,Cable,4,S,0.479166667,daytime,30,290499,96300,64,1,59.08,1.083276913,60.69784918,1.054403094,48.112,1.330229465,60.5,1.05785124,1.1474946
series852,network32,Cable,1,U,0.5,daytime,90,290382,194041.5,41,1,41.224,0.994566272,36.7041568,1.117039692,48.112,0.852178251,64.58,0.634871477,0.868029807
series1080,network48,Cable,5,WSU,0.042361111,latefringe,30,290240,96178.01389,64.57,3,59.08,1.092924848,60.69784918,1.063793872,51.59,1.251599147,55.41,1.16531312,1.16023538
series1169,network20,Cable,16,MTWRF,0.291666667,earlymorning,60,290058,153101.9914,51.45,5,50.152,1.025881321,45.55951476,1.129292098,42.33,1.215450035,55.26,0.931053203,1.091931779
series563,network28,Cable,15,MTWRF,0.1875,overnight,30,289860,107578.3969,73.05,5,59.08,1.236459039,60.69784918,1.203502282,61.93,1.179557565,64.94,1.124884509,1.169314785
series679,network13,Broadcast,1,S,0.833333333,prime,60,289691,137869.36,45.49,1,50.152,0.907042591,45.55951476,0.998474199,45,1.010888889,50.73,0.896708062,0.968690383
series716,network26,Cable,4,R,0.864583333,prime,15,289459,54826.50778,73.48,1,63.544,1.156364094,75.83618361,0.968930615,45,1.632888889,64.14,1.145618959,1.249146154
series681,network22,Cable,4,T,0.583333333,daytime,60,289260,153844,51,1,50.152,1.016908598,45.55951476,1.119414907,48.112,1.060026605,42.1,1.211401425,1.130280979
series1107,network32,Cable,4,MTWR,0.3125,earlymorning,30,289217,97001.33389,65.4,4,59.08,1.106973595,60.69784918,1.077468162,42.33,1.545003544,64.58,1.01269743,1.211723045
series962,network28,Cable,8,MSU,0.083333333,overnight,30,288916,115184.27,77.98,3,59.08,1.319905213,60.69784918,1.28472427,61.93,1.259163572,64.94,1.200800739,1.248229527
series715,network28,Cable,15,MTWRF,0.229166667,overnight,30,288859,107716.3269,73.25,5,59.08,1.239844279,60.69784918,1.206797292,61.93,1.182787018,64.94,1.127964275,1.172516195
series255,network17,Cable,4,WRSU,0,latefringe,60,288769,145019.4047,48.72,4,50.152,0.971446802,45.55951476,1.069370476,51.59,0.944369064,53.822,0.90520605,0.972981863
